"Ligne_num";"NOMVOIE";"ID_DEFAUT";"PK_DEFAUT";"PROFIL_RAIL";"ANNEE_POSE";"VITESSE";"GROUPE_UIC";"RAYON_COURBE";"ID_TYPE_CLASSEMENT";"ID_TYPE_EMPLACEMENT";"ID_TYPE_DEFAUT";"Annee_Decouverte"
272000;"V1";313058;"022+0459";"UIC60";1972;160;"2";1725;"X2";"Ciel ouvert";"2271";2003
272000;"V1";313067;"015+0791";"UIC60";1989;200;"2";NA;"O";"Ciel ouvert";"2270";2007
226000;"V2M";313074;"000+0796";"UIC60";1992;200;"3";7143;"X1";"Ciel ouvert";"2270";2003
272000;"V1";313078;"016+0530";"UIC60";1989;160;"2";NA;"O";"Ciel ouvert";"2270";2007
226000;"V2";313090;"002+0660";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2271";2007
226000;"V2";313091;"002+0610";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2007
272000;"V2";313098;"022+0250";"UIC60";1990;160;"2";2084;"O";"Ciel ouvert";"2270";2008
226000;"V2M";313100;"000+0704";"UIC60";1992;200;"3";7143;"X1";"Ciel ouvert";"2270";2004
226000;"V2";313104;"002+0817";"UIC60";1992;200;"3";NA;"X1";"Ciel ouvert";"2270";2005
272000;"V2L";313108;"013+0460";"UIC60";1978;110;"3";2084;"X1";"Ciel ouvert";"2270";2005
226000;"V2";313113;"002+0675";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2006
272000;"V1L";313114;"028+0574";"U50";1987;140;"4";0;"X1";"Ciel ouvert";"2270";2008
272000;"V2";313117;"035+0760";"U50";1984;160;"2";10000;"O";"Ciel ouvert";"1270";2004
272000;"V2L";313118;"013+0480";"UIC60";1978;110;"3";2084;"X1";"Ciel ouvert";"2270";2005
272000;"V1";313119;"021+0244";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2006
226000;"V2";313120;"002+0633";"UIC60";1992;200;"3";NA;"X1";"Ciel ouvert";"2270";2007
272000;"V1";313121;"024+0263";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2008
272000;"V1";313131;"019+0390";"UIC60";1989;160;"2";1613;"O";"Ciel ouvert";"2271";2004
226000;"V1";313132;"001+0115";"UIC60";1992;200;"3";NA;"O";"Ciel ouvert";"2270";2005
226000;"V1";313133;"002+0194";"UIC60";1992;200;"3";3200;"X2";"Ciel ouvert";"2271";2005
272000;"V1";313141;"020+0460";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2008
272000;"V1L";313143;"015+0170";"U50";1987;140;"3";0;"X1";"Ciel ouvert";"2270";2005
226000;"V2";313146;"000+0460";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2270";2005
272000;"V2";313148;"013+0560";"UIC60";1993;200;"2";NA;"X1";"Ciel ouvert";"2271";2005
272000;"V2";313149;"012+0370";"UIC60";1990;160;"2";NA;"O";"Ciel ouvert";"2270";2005
226000;"V2";313150;"000+0860";"UIC60";1992;200;"3";NA;"O";"Ciel ouvert";"2270";2005
272000;"V2";313156;"010+0080";"UIC60";1990;160;"3";NA;"O";"Ciel ouvert";"2270";2005
272000;"V2";313157;"010+0083";"UIC60";1990;160;"3";NA;"O";"Ciel ouvert";"2270";2005
272000;"V1";313159;"005+0913";"UIC60";1985;120;"3";3571;"X1";"Ciel ouvert";"2270";2008
226000;"V2M";313166;"000+0707";"UIC60";1992;200;"3";NA;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313173;"027+0086";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2005
272000;"V1";313175;"005+0230";"UIC60";1986;120;"3";2941;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313184;"032+0470";"UIC60";1982;160;"2";0;"X1";"Ciel ouvert";"2271";2008
272000;"V1";313185;"021+0170";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2272";2004
272000;"V1";313186;"025+0038";"UIC60";1989;160;"2";NA;"X1";"Ciel ouvert";"2270";2004
272000;"V2L";313188;"026+0860";"UIC60";1982;140;"4";NA;"X1";"Ciel ouvert";"2272";2005
226000;"V2";313189;"000+0980";"UIC60";2011;200;"3";3000;"O";"Ciel ouvert";"2272";2004
226000;"V2";313195;"000+0460";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2270";2009
272000;"V2L";313196;"017+0450";"UIC60";1982;140;"3";0;"O";"Ciel ouvert";"2270";2005
226000;"V2";313198;"001+0095";"UIC60";1992;200;"3";2200;"X1";"Ciel ouvert";"2270";2005
272000;"V2";313203;"017+0950";"UIC60";1993;160;"2";0;"X1";"Ciel ouvert";"2270";2008
272000;"V1L";313204;"026+0460";"U50";1987;140;"4";0;"X1";"Ciel ouvert";"2272";2008
272000;"V1L";313205;"025+0195";"U50";1987;140;"4";0;"X1";"Ciel ouvert";"2270";2008
272000;"V2";313211;"020+0250";"UIC60";1990;160;"2";NA;"O";"Ciel ouvert";"2271";2005
272000;"V2";313217;"028+0207";"UIC60";1990;160;"2";0;"O";"Ciel ouvert";"2271";2005
272000;"V2L";313238;"023+0280";"UIC60";1982;140;"4";NA;"X1";"Ciel ouvert";"2270";2005
272000;"V1";313241;"028+0210";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2272";2005
272000;"V1";313242;"015+0080";"UIC60";1978;200;"2";NA;"X1";"Ciel ouvert";"2272";2006
272000;"V1";313243;"015+0205";"UIC60";1989;200;"2";5555;"O";"Ciel ouvert";"2270";2006
272000;"V1L";313249;"032+0626";"U50";1987;140;"4";NA;"O";"Ciel ouvert";"2270";2005
272000;"V2";313250;"028+0890";"UIC60";1990;160;"2";NA;"O";"Ciel ouvert";"2270";2005
272000;"V2";313256;"020+0470";"UIC60";1990;160;"2";0;"X1";"Ciel ouvert";"2270";2005
272000;"V2";313257;"020+0471";"UIC60";1990;160;"2";0;"X1";"Ciel ouvert";"2270";2005
272000;"V2";313258;"020+0473";"UIC60";1990;160;"2";0;"O";"Ciel ouvert";"2270";2005
226000;"V2M";313263;"000+0880";"UIC60";1992;200;"3";NA;"O";"Ciel ouvert";"2270";2008
226000;"V2M";313264;"000+0864";"UIC60";1992;200;"3";NA;"X1";"Ciel ouvert";"2270";2008
272000;"V2";313266;"021+0265";"UIC60";1990;160;"2";0;"O";"Ciel ouvert";"2270";2005
272000;"V2";313267;"021+0900";"UIC60";1990;160;"2";0;"O";"Ciel ouvert";"2270";2005
272000;"V2";313269;"022+0190";"UIC60";1990;160;"2";0;"X2";"Ciel ouvert";"2270";2005
226000;"V1";313271;"002+0732";"UIC60";1992;200;"3";NA;"O";"Ciel ouvert";"2270";2006
272000;"V2";313275;"026+0198";"UIC60";1990;160;"2";0;"X1";"Ciel ouvert";"2271";2005
272000;"V2";313276;"026+0303";"UIC60";1990;160;"2";0;"X1";"Ciel ouvert";"2271";2005
272000;"V2L";313279;"008+0960";"UIC60";1978;110;"3";0;"O";"Ciel ouvert";"2272";2006
272000;"V2L";313280;"008+0960";"UIC60";1978;110;"3";0;"X2";"Ciel ouvert";"2272";2006
272000;"V1";313285;"015+0790";"UIC60";1989;200;"2";NA;"O";"Ciel ouvert";"2271";2006
272000;"V1";313286;"015+0844";"UIC60";1989;200;"2";NA;"O";"Ciel ouvert";"2270";2006
226000;"V1";313294;"002+0750";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2271";2006
226000;"V2";313298;"001+0814";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2270";2008
272000;"V2L";313300;"008+0440";"UIC60";1978;110;"3";NA;"X1";"Ciel ouvert";"2272";2006
272000;"V2L";313303;"014+0230";"UIC60";1992;110;"3";NA;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313305;"005+0914";"UIC60";1985;120;"3";3571;"O";"Ciel ouvert";"2270";2008
272000;"V1";313307;"019+0670";"UIC60";1989;160;"2";NA;"O";"Ciel ouvert";"2270";2008
226000;"V1";313308;"001+0990";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2005
226000;"V2";313309;"000+0930";"UIC60";2011;200;"3";0;"O";"Ciel ouvert";"2271";2009
272000;"V2";313310;"015+0920";"UIC60";1993;200;"2";NA;"O";"Ciel ouvert";"2271";2009
226000;"V1";313311;"002+0015";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2271";2005
226000;"V1";313312;"002+0080";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2271";2005
226000;"V1";313313;"002+0100";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2005
226000;"V1";313314;"002+0150";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2272";2005
226000;"V1";313322;"002+0596";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2005
226000;"V1";313325;"002+0775";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2005
226000;"V1";313326;"001+0960";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2270";2007
226000;"V1";313327;"001+0980";"UIC60";1992;200;"3";3200;"X2";"Ciel ouvert";"2270";2007
226000;"V2";313330;"002+0475";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2005
226000;"V2";313332;"002+0800";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2005
272000;"V1";313334;"013+0530";"UIC60";1989;200;"2";NA;"X1";"Ciel ouvert";"2270";2007
272000;"V1";313335;"015+0582";"UIC60";1992;200;"2";0;"O";"Ciel ouvert";"2271";2007
226000;"V2M";313336;"000+0875";"UIC60";1992;200;"3";NA;"O";"Ciel ouvert";"2270";2008
226000;"V2M";313337;"000+0863";"UIC60";1992;200;"3";NA;"O";"Ciel ouvert";"2270";2008
226000;"V2M";313338;"000+0709";"UIC60";1992;200;"3";7143;"O";"Ciel ouvert";"2270";2008
272000;"V1";313339;"019+0560";"UIC60";1989;160;"2";NA;"O";"Ciel ouvert";"2270";2008
226000;"V1";313358;"002+0290";"UIC60";1992;200;"3";NA;"X1";"Ciel ouvert";"2271";2005
226000;"V1";313361;"002+0365";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2005
226000;"V1";313362;"002+0400";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2005
226000;"V1";313363;"002+0615";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2271";2005
226000;"V2";313367;"000+0858";"UIC60";1992;200;"3";NA;"O";"Ciel ouvert";"2270";2005
226000;"V2";313371;"001+0090";"UIC60";2011;200;"3";3000;"O";"Ciel ouvert";"2270";2005
272000;"V1L";313372;"024+0850";"U50";1987;140;"4";0;"X1";"Ciel ouvert";"2270";2008
272000;"V1L";313378;"030+0182";"U50";1987;140;"4";0;"O";"Ciel ouvert";"2270";2006
272000;"V1L";313380;"020+0790";"U50";1987;140;"4";2500;"O";"Ciel ouvert";"2270";2008
272000;"V2";313389;"019+0950";"UIC60";1990;160;"2";NA;"O";"Ciel ouvert";"2270";2008
272000;"V2";313391;"005+0570";"UIC60";1992;120;"3";0;"O";"Ciel ouvert";"2270";2006
226000;"V2";313393;"002+0898";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2005
226000;"V2";313394;"002+0899";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2270";2005
272000;"V2";313401;"016+0070";"UIC60";1993;160;"2";NA;"O";"Ciel ouvert";"2270";2005
272000;"V1";313408;"018+0130";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313409;"028+0350";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2007
272000;"V1";313413;"011+0730";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2272";2006
272000;"V1";313414;"011+0290";"UIC60";1989;160;"2";NA;"O";"Ciel ouvert";"2270";2006
272000;"V1";313415;"011+0285";"UIC60";1989;160;"2";NA;"O";"Ciel ouvert";"2272";2006
272000;"V1";313416;"011+0280";"UIC60";1989;160;"2";NA;"X1";"Ciel ouvert";"2270";2006
272000;"V2";313422;"023+0310";"UIC60";1990;160;"2";2778;"O";"Ciel ouvert";"2270";2006
272000;"V1";313426;"021+0224";"UIC60";1989;160;"2";NA;"O";"Ciel ouvert";"2270";2006
272000;"V1";313431;"021+0630";"UIC60";1989;160;"2";NA;"X1";"Ciel ouvert";"2270";2006
272000;"M";313443;"015+0660";"UIC60";1993;200;"2";0;"O";"Ciel ouvert";"2272";2006
272000;"V1";313452;"015+0905";"UIC60";1989;200;"2";NA;"O";"Ciel ouvert";"2270";2006
272000;"V1";313454;"011+0100";"UIC60";1989;160;"2";NA;"O";"Ciel ouvert";"2270";2006
226000;"V2M";313478;"000+0560";"UIC60";1992;200;"3";NA;"O";"Ciel ouvert";"2270";2008
226000;"V2M";313479;"000+0794";"UIC60";1992;200;"3";7143;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313480;"010+0960";"UIC60";1989;160;"2";0;"X2";"Ciel ouvert";"2271";2006
272000;"V1";313481;"010+0550";"UIC60";1989;160;"2";5555;"X1";"Ciel ouvert";"2270";2006
272000;"V1L";313483;"012+0960";"UIC60";1977;90;"3";0;"X2";"Ciel ouvert";"2271";2006
272000;"V2L";313484;"018+0198";"UIC60";1982;140;"3";0;"O";"Ciel ouvert";"2272";2006
272000;"V2L";313488;"014+0440";"UIC60";1992;110;"3";4167;"X2";"Ciel ouvert";"2272";2006
272000;"V2L";313491;"032+0108";"UIC60";1993;140;"4";4545;"O";"Ciel ouvert";"2270";2006
272000;"V1";313496;"036+0560";"UIC60";1985;160;"2";0;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313497;"030+0750";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2006
272000;"VDO";313498;"006+0200";"UIC60";1972;90;"3";NA;"X1";"Ciel ouvert";"2270";2006
272000;"VDM";313501;"005+0395";"UIC60";1994;100;"4";0;"X1";"Ciel ouvert";"2270";2006
272000;"V1L";313504;"014+0280";"UIC60";1977;110;"3";0;"O";"Ciel ouvert";"2270";2008
272000;"V1";313510;"015+0495";"UIC60";1989;200;"2";5555;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313512;"015+0580";"UIC60";1992;200;"2";0;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313513;"015+0965";"UIC60";1989;200;"2";NA;"O";"Ciel ouvert";"2270";2006
272000;"V1";313514;"015+0975";"UIC60";1989;200;"2";NA;"O";"Ciel ouvert";"2270";2006
272000;"V1L";313520;"021+0295";"U50";1987;140;"4";2380;"X1";"Ciel ouvert";"2270";2008
272000;"V2";313522;"033+0170";"UIC60";1979;160;"2";NA;"X1";"Ciel ouvert";"2270";2008
272000;"V1L";313525;"008+0290";"UIC60";1977;110;"3";5278;"O";"Ciel ouvert";"2271";2006
272000;"V1";313526;"005+0233";"UIC60";1986;120;"3";2941;"X1";"Ciel ouvert";"2270";2006
272000;"V2";313528;"008+0190";"UIC60";1990;160;"3";0;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313542;"005+0915";"UIC60";1985;120;"3";3571;"X1";"Ciel ouvert";"2270";2006
272000;"V2";313543;"009+0120";"UIC60";1990;160;"3";0;"X2";"Ciel ouvert";"2270";2006
272000;"V1";313563;"015+0784";"UIC60";1989;200;"2";NA;"X1";"Ciel ouvert";"2270";2007
272000;"VDM";313581;"004+0995";"UIC60";1994;100;"4";0;"O";"Ciel ouvert";"2270";2006
272000;"V2";313586;"009+0030";"UIC60";1990;160;"3";NA;"O";"Ciel ouvert";"2270";2006
330000;"V1 (1)";313596;"009+0475";"UIC60";1974;90;"4";NA;"O";"Ciel ouvert";"2272";2006
272000;"VRV";313599;"004+0942";"UIC60";1992;100;"4";NA;"O";"Ciel ouvert";"2270";2006
272000;"VRV";313600;"004+0942";"UIC60";1992;100;"4";NA;"X1";"Ciel ouvert";"2270";2006
272000;"VDM";313603;"004+0910";"UIC60";1994;100;"4";16666;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313609;"015+0785";"UIC60";1989;200;"2";NA;"O";"Ciel ouvert";"2270";2007
330000;"VDM";313613;"007+0150";"U50";1981;90;"4";944;"X1";"Ciel ouvert";"2270";2006
330000;"VRM";313621;"006+0902";"UIC60";1994;90;"3";758;"X2";"Ciel ouvert";"2270";2006
272000;"VDO";313628;"005+0040";"UIC60";1993;90;"3";0;"O";"Ciel ouvert";"2270";2006
226000;"V2";313637;"002+0330";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2007
226000;"V1";313638;"001+0296";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"1270";2007
226000;"V2M";313652;"000+0706";"UIC60";1992;200;"3";NA;"O";"Ciel ouvert";"2270";2008
226000;"V2M";313659;"000+0685";"UIC60";1992;200;"3";NA;"X1";"Ciel ouvert";"2270";2006
226000;"V2M";313664;"000+0470";"UIC60";1992;200;"3";NA;"X1";"Ciel ouvert";"2270";2008
272000;"V1";313666;"022+0840";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313667;"022+0760";"UIC60";1989;160;"2";NA;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313668;"022+0015";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313674;"018+0325";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2271";2006
272000;"V1";313675;"017+0700";"UIC60";1989;160;"2";NA;"X1";"Ciel ouvert";"2270";2006
226000;"V2";313679;"000+0470";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2271";2008
272000;"V1";313693;"026+0380";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2006
272000;"V1";313694;"024+0210";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2006
272000;"V2";313697;"016+0350";"UIC60";1992;160;"2";NA;"O";"Ciel ouvert";"2270";2008
272000;"V1";313725;"024+0090";"UIC60";1989;160;"2";2084;"O";"Ciel ouvert";"2270";2006
226000;"V2";313738;"000+0765";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2270";2006
226000;"V2";313739;"000+0960";"UIC60";2011;200;"3";0;"O";"Ciel ouvert";"2270";2006
272000;"V1";313742;"033+0850";"UIC60";1982;160;"2";NA;"O";"Ciel ouvert";"2271";2006
272000;"V1";313743;"033+0130";"UIC60";1982;160;"2";NA;"X1";"Ciel ouvert";"2271";2006
272000;"V1";313744;"032+0605";"UIC60";1982;160;"2";0;"X1";"Ciel ouvert";"2271";2006
272000;"V1";313745;"032+0360";"UIC60";1982;160;"2";NA;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313746;"030+0320";"UIC60";1989;160;"2";961;"X1";"Ciel ouvert";"2272";2006
272000;"V1";313747;"030+0315";"UIC60";1989;160;"2";961;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313748;"029+0750";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2006
272000;"V2";313755;"013+0590";"UIC60";1993;200;"2";6250;"X2";"Ciel ouvert";"2270";2006
272000;"V2";313757;"014+0560";"UIC60";1993;200;"2";2272;"X1";"Ciel ouvert";"2270";2006
272000;"V2";313763;"015+0670";"UIC60";1993;200;"2";0;"X1";"Ciel ouvert";"2272";2006
272000;"V2";313764;"016+0515";"UIC60";1993;160;"2";1750;"X1";"Ciel ouvert";"2271";2006
272000;"V2";313767;"017+0610";"UIC60";1993;160;"2";0;"X1";"Ciel ouvert";"2270";2006
272000;"V2";313785;"035+0100";"UIC60";1979;160;"2";0;"X1";"Ciel ouvert";"2270";2006
272000;"V2";313790;"013+0590";"UIC60";1993;200;"2";6250;"X1";"Ciel ouvert";"2270";2006
272000;"V2";313796;"019+0790";"UIC60";1990;160;"2";0;"O";"Ciel ouvert";"2270";2006
272000;"V2";313798;"020+0340";"UIC60";1990;160;"2";0;"O";"Ciel ouvert";"2270";2006
272000;"V2";313801;"035+0095";"UIC60";1979;160;"2";0;"O";"Ciel ouvert";"2270";2006
272000;"V1";313803;"005+0230";"UIC60";1986;120;"3";2941;"X2";"Ciel ouvert";"2270";2006
272000;"V1";313804;"005+0400";"UIC60";1985;120;"3";0;"O";"Ciel ouvert";"2270";2006
272000;"V1";313816;"015+0890";"UIC60";1989;200;"2";NA;"O";"Ciel ouvert";"2270";2007
226000;"V1";313817;"002+0330";"UIC60";1992;200;"3";3200;"X1";"Tunnel";"2271";2007
226000;"V2";313839;"000+0453";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2270";2007
226000;"V2";313840;"000+0463";"UIC60";1992;200;"3";0;"X1";"Ciel ouvert";"2270";2007
272000;"V1";313852;"017+0005";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313853;"017+0005";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2006
272000;"V1";313861;"024+0684";"UIC60";1989;160;"2";NA;"X1";"Ciel ouvert";"2270";2007
272000;"V1";313868;"016+0622";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2006
272000;"V1";313869;"016+0620";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2006
272000;"V2";313888;"009+0607";"UIC60";1990;160;"3";3333;"X1";"Ciel ouvert";"2270";2008
272000;"V2";313889;"005+0026";"UIC60";1992;120;"3";0;"X1";"Ciel ouvert";"2270";2008
272000;"V1";313890;"005+0237";"UIC60";1986;120;"3";2941;"O";"Ciel ouvert";"2270";2008
272000;"V2";313895;"014+0223";"UIC60";1993;200;"2";2631;"X1";"Ciel ouvert";"2270";2007
272000;"V2";313903;"008+0323";"UIC60";1990;160;"3";NA;"X1";"Ciel ouvert";"2270";2007
226000;"V2";313906;"001+0935";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2007
226000;"V2";313907;"000+0755";"UIC60";1992;200;"3";NA;"O";"Ciel ouvert";"2271";2007
226000;"V2";313908;"000+0890";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2270";2007
272000;"VRV";313921;"006+0400";"UIC60";1992;100;"4";0;"X1";"Ciel ouvert";"2270";2008
272000;"V1";313976;"015+0885";"UIC60";1989;200;"2";NA;"O";"Ciel ouvert";"2270";2008
272000;"V1";313977;"015+0913";"UIC60";1989;200;"2";NA;"O";"Ciel ouvert";"2270";2008
272000;"V1";313978;"015+0976";"UIC60";1989;200;"2";NA;"O";"Ciel ouvert";"2270";2008
272000;"V1";313979;"015+0978";"UIC60";1989;200;"2";NA;"O";"Ciel ouvert";"2270";2008
226000;"V1";313980;"000+0443";"UIC60";1992;200;"3";NA;"O";"Ciel ouvert";"2271";2008
272000;"V1";314040;"021+0961";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2271";2008
272000;"V1";314041;"024+0005";"UIC60";1989;160;"2";2084;"O";"Ciel ouvert";"2270";2008
272000;"V1L";314043;"029+0330";"U50";1987;140;"4";0;"X1";"Ciel ouvert";"2272";2008
330000;"VRM";314058;"008+0830";"UIC60";1981;90;"4";NA;"X1";"Ciel ouvert";"2270";2008
330000;"V2 (1)";314060;"007+0051";"UIC60";1974;90;"4";NA;"O";"Ciel ouvert";"2270";2008
330000;"V1 (1)";314062;"009+0575";"UIC60";1974;90;"4";0;"O";"Ciel ouvert";"2272";2008
272000;"V2";314105;"005+0572";"UIC60";1992;120;"3";0;"X1";"Ciel ouvert";"2270";2008
272000;"V2";314106;"005+0587";"UIC60";1992;120;"3";0;"O";"Ciel ouvert";"2270";2008
272000;"V2";314107;"005+0590";"UIC60";1992;120;"3";0;"O";"Ciel ouvert";"2270";2008
272000;"V2";314131;"005+0560";"UIC60";1992;120;"3";0;"O";"Ciel ouvert";"2270";2008
272000;"V2";314132;"005+0559";"UIC60";1992;120;"3";0;"O";"Ciel ouvert";"2270";2008
272000;"V2";314135;"008+0620";"UIC60";1990;160;"3";NA;"O";"Ciel ouvert";"2270";2008
272000;"V2";314142;"009+0630";"UIC60";1990;160;"3";NA;"O";"Ciel ouvert";"2270";2008
272000;"V2";314143;"009+0670";"UIC60";1990;160;"3";3333;"X1";"Ciel ouvert";"2270";2008
272000;"V2";314145;"009+0680";"UIC60";1990;160;"3";3333;"X1";"Ciel ouvert";"2270";2008
226000;"V1";314185;"001+0970";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2270";2008
226000;"V1";314186;"002+0315";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2008
226000;"V1";314187;"002+0925";"UIC60";1992;200;"3";NA;"O";"Ciel ouvert";"2270";2008
226000;"V2";314188;"002+0850";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2270";2008
329000;"V1";314208;"030+0000";"U33";1974;120;"6";0;"O";"Ciel ouvert";"2272";2004
329000;"V2";314209;"030+0750";"U50";1976;120;"5";NA;"O";"Ciel ouvert";"2270";2004
329000;"V2";314289;"034+0697";"U50";1980;120;"6";1786;"O";"Ciel ouvert";"2271";2008
330000;"V1 (1)";314320;"014+0093";"U50";1966;60;"4";NA;"X1";"Ciel ouvert";"2270";2009
329000;"V1";314334;"030+0690";"U33";2007;120;"6";725;"O";"Ciel ouvert";"2270";2008
330000;"V2 (1)";314361;"022+0031";"U50";1977;120;"4";0;"O";"Ciel ouvert";"2270";2008
330000;"V2 (1)";314363;"026+0800";"U50";1977;120;"5";NA;"X1";"Ciel ouvert";"2272";2004
330000;"V1 (1)";314372;"030+0860";"U50";1982;120;"5";NA;"X1";"Ciel ouvert";"2270";2004
329000;"V1";314394;"030+0780";"U33";2007;120;"6";758;"O";"Ciel ouvert";"2270";2008
329000;"V2";314409;"029+0670";"U50";1976;120;"5";NA;"O";"Ciel ouvert";"2270";2004
329000;"V2";314414;"029+0700";"U50";1976;120;"5";1389;"X2";"Ciel ouvert";"2270";2004
329000;"V2";314415;"029+0730";"U50";1976;120;"5";NA;"O";"Ciel ouvert";"2270";2004
329000;"V2";314416;"040+0028";"U50";1980;120;"5";NA;"O";"Ciel ouvert";"2270";2004
962000;"V2";314437;"014+0830";"UIC60";1985;100;"4";NA;"O";"Ciel ouvert";"2270";2008
328000;"V2";314438;"014+0990";"U50";1977;60;"5";0;"X1";"Ciel ouvert";"2270";2005
962000;"V1";314440;"018+0317";"U50";1985;100;"4";NA;"X1";"Ciel ouvert";"2272";2008
330000;"V2 (1)";314442;"012+0238";"U50";1998;90;"4";3125;"X1";"Ciel ouvert";"2270";2008
329000;"V2";314484;"038+0091";"U50";2008;120;"5";981;"X1";"Ciel ouvert";"2270";2005
962000;"V2";314489;"014+0940";"UIC60";1985;100;"4";0;"O";"Ciel ouvert";"2270";2007
330000;"V2 (1)";314491;"011+0394";"UIC60";1974;90;"4";NA;"X1";"Ciel ouvert";"2270";2008
337300;"V2";314494;"031+0495";"U36";2012;60;"6";0;"O";"Ciel ouvert";"2270";2005
337300;"V2";314495;"031+0502";"U36";2012;60;"6";0;"O";"Ciel ouvert";"2270";2005
337300;"V2";314496;"031+0503";"U36";2012;60;"6";0;"O";"Ciel ouvert";"2270";2005
337300;"V2";314497;"031+0507";"U36";2012;60;"6";0;"O";"Ciel ouvert";"2270";2005
337300;"V2";314498;"031+0530";"U36";2012;60;"6";0;"O";"Ciel ouvert";"2270";2005
329000;"V2";314545;"040+0180";"U50";1980;120;"5";909;"X1";"Ciel ouvert";"2270";2007
329000;"V1";314546;"041+0593";"U50";1976;120;"5";0;"X1";"Ciel ouvert";"2272";2007
328000;"V1";314549;"018+0134";"U50";1977;90;"5";NA;"X1";"Ciel ouvert";"2270";2008
328000;"V1";314562;"018+0138";"U50";1977;90;"5";NA;"O";"Ciel ouvert";"2271";2008
329000;"V1";314564;"030+0730";"U33";1960;120;"5";NA;"O";"Ciel ouvert";"2270";2006
